index_id	pc	cn	hi	pi	upi
101792	1.0	0	0	0.0000	0.0000
101793	1.0	0	0	0.0000	0.0000
101794	60.0	746	16	266.5833	323.7881
101795	1.0	0	0	0.0000	0.0000
101796	1.0	0	0	0.0000	0.0000
101797	1.0	0	0	0.0000	0.0000
101798	1.0	0	0	0.0000	0.0000
101799	1.0	0	0	0.0000	0.0000
1018	3.0	0	0	0.0000	0.0000
10180	2.0	17	1	4.2500	2.4792
101800	1.0	0	0	0.0000	0.0000
101801	117.0	504	11	355.6484	376.0381
101802	1.0	0	0	0.0000	0.0000
101803	1.0	0	0	0.0000	0.0000
101804	1.0	10	1	5.0000	2.5000
101805	1.0	0	0	0.0000	0.0000
101806	1.0	0	0	0.0000	0.0000
101807	7.0	48	3	4.3400	4.1368
101808	1.0	0	0	0.0000	0.0000
101809	1.0	0	0	0.0000	0.0000
10181	1.0	0	0	0.0000	0.0000
101810	1.0	0	0	0.0000	0.0000
101811	4.0	3	1	1.5000	0.7500
101812	1.0	0	0	0.0000	0.0000
101813	1.0	0	0	0.0000	0.0000
101814	1.0	0	0	0.0000	0.0000
101815	1.0	0	0	0.0000	0.0000
101816	2.0	0	0	0.0000	0.0000
101817	3.0	1	1	0.5000	0.7500
101818	16.0	88	5	43.9167	42.2431
101819	1.0	0	0	0.0000	0.0000
10182	1.0	12	1	3.0000	3.2500
101820	3.0	0	0	0.0000	0.0000
101821	1.0	1	1	1.0000	1.0000
101822	1.0	2	1	0.4000	0.1800
101823	3.0	1	1	0.3333	0.6111
101824	1.0	1	1	0.2000	0.2567
101825	4.0	7	2	1.2667	0.2311
101826	2.0	2	1	0.6667	1.2222
101827	12.0	134	6	37.6167	28.4414
101828	1.0	0	0	0.0000	0.0000
101829	1.0	1	1	0.5000	0.7500
10183	2.0	2	1	0.3333	0.1222
101830	1.0	0	0	0.0000	0.0000
101831	1.0	0	0	0.0000	0.0000
101832	1.0	0	0	0.0000	0.0000
101833	2.0	0	0	0.0000	0.0000
101834	1.0	0	0	0.0000	0.0000
101835	1.0	0	0	0.0000	0.0000
101836	1.0	0	0	0.0000	0.0000
101837	1.0	0	0	0.0000	0.0000
101838	4.0	3	1	0.8333	1.6306
101839	7.0	31	3	7.7500	9.6458
10184	1.0	0	0	0.0000	0.0000
101840	1.0	1	1	0.1667	0.1583
101841	2.0	4	1	1.1667	0.8944
101842	2.0	0	0	0.0000	0.0000
101843	1.0	0	0	0.0000	0.0000
101844	1.0	0	0	0.0000	0.0000
101845	3.0	2	1	2.0000	2.0000
101846	3.0	5	1	1.0000	2.2833
101847	3.0	15	1	3.7500	7.8125
101848	1.0	0	0	0.0000	0.0000
101849	1.0	0	0	0.0000	0.0000
10185	1.0	2	1	0.5000	0.1250
101850	1.0	0	0	0.0000	0.0000
101851	1.0	23	1	3.2857	3.5908
101852	1.0	0	0	0.0000	0.0000
101853	1.0	0	0	0.0000	0.0000
101854	1.0	1	1	0.3333	0.6111
101855	1.0	0	0	0.0000	0.0000
101856	2.0	1	1	0.5000	0.2500
101857	1.0	5	1	1.0000	0.7833
101858	3.0	4	1	1.8333	2.5278
101859	11.0	17	2	5.2833	4.1719
10186	1.0	0	0	0.0000	0.0000
101860	1.0	1	1	0.1250	0.2147
101861	1.0	0	0	0.0000	0.0000
101862	1.0	0	0	0.0000	0.0000
101863	2.0	0	0	0.0000	0.0000
101864	3.0	30	2	14.8333	8.8611
101865	1.0	0	0	0.0000	0.0000
101866	1.0	0	0	0.0000	0.0000
101867	1.0	0	0	0.0000	0.0000
101868	1.0	0	0	0.0000	0.0000
101869	1.0	2	1	0.6667	0.2222
10187	1.0	0	0	0.0000	0.0000
101870	3.0	15	1	5.1667	9.3056
101871	1.0	1	1	0.5000	0.7500
101872	2.0	0	0	0.0000	0.0000
101873	4.0	24	3	3.5152	2.9396
101874	5.0	7	2	0.8508	0.1559
101875	1.0	1	1	1.0000	1.0000
101876	1.0	1	1	0.2500	0.2708
101877	1.0	0	0	0.0000	0.0000
101878	1.0	0	0	0.0000	0.0000
101879	5.0	1	1	0.5000	0.7500
10188	1.0	0	0	0.0000	0.0000
101880	2.0	0	0	0.0000	0.0000
101881	1.0	0	0	0.0000	0.0000
101882	2.0	9	1	1.5000	0.9250
101883	1.0	0	0	0.0000	0.0000
101884	1.0	0	0	0.0000	0.0000
101885	5.0	0	0	0.0000	0.0000
101886	1.0	0	0	0.0000	0.0000
101887	2.0	2	1	0.2500	0.2211
101888	1.0	0	0	0.0000	0.0000
101889	1.0	0	0	0.0000	0.0000
10189	1.0	0	0	0.0000	0.0000
101890	19.0	136	7	59.1667	54.9722
101891	6.0	58	3	27.7500	35.8542
101892	1.0	0	0	0.0000	0.0000
101893	1.0	0	0	0.0000	0.0000
101894	1.0	0	0	0.0000	0.0000
101895	5.0	0	0	0.0000	0.0000
101896	7.0	12	2	2.3778	5.2454
101897	3.0	0	0	0.0000	0.0000
101898	10.0	1	1	0.3333	0.1111
101899	1.0	0	0	0.0000	0.0000
1019	4.0	1	1	0.2500	0.2708
10190	1.0	0	0	0.0000	0.0000
101900	1.0	1	1	0.2500	0.1458
101901	1.0	0	0	0.0000	0.0000
101902	1.0	0	0	0.0000	0.0000
101903	2.0	3	1	1.0000	1.8333
101904	3.0	0	0	0.0000	0.0000
101905	1.0	0	0	0.0000	0.0000
101906	1.0	0	0	0.0000	0.0000
101907	1.0	0	0	0.0000	0.0000
101908	1.0	0	0	0.0000	0.0000
101909	1.0	0	0	0.0000	0.0000
10191	3.0	21	0	5.4444	5.3351
101910	1.0	0	0	0.0000	0.0000
101911	1.0	0	0	0.0000	0.0000
101912	1.0	0	0	0.0000	0.0000
101913	1.0	0	0	0.0000	0.0000
101914	1.0	0	0	0.0000	0.0000
101915	1.0	0	0	0.0000	0.0000
101916	1.0	0	0	0.0000	0.0000
101917	1.0	0	0	0.0000	0.0000
101918	1.0	0	0	0.0000	0.0000
101919	5.0	7	2	1.1286	0.7488
10192	1.0	0	0	0.0000	0.0000
101920	1.0	0	0	0.0000	0.0000
101921	1.0	0	0	0.0000	0.0000
101922	8.0	5	1	1.8333	3.1944
101923	1.0	0	0	0.0000	0.0000
101924	2.0	0	0	0.0000	0.0000
101925	1.0	0	0	0.0000	0.0000
101926	1.0	0	0	0.0000	0.0000
101927	1.0	0	0	0.0000	0.0000
101928	1.0	0	0	0.0000	0.0000
101929	1.0	0	0	0.0000	0.0000
10193	1.0	0	0	0.0000	0.0000
101930	1.0	0	0	0.0000	0.0000
101931	1.0	0	0	0.0000	0.0000
101932	1.0	7	1	3.5000	5.2500
101933	1.0	0	0	0.0000	0.0000
101934	1.0	1	1	0.5000	0.7500
101935	5.0	0	0	0.0000	0.0000
101936	2.0	0	0	0.0000	0.0000
101937	1.0	9	1	4.5000	6.7500
101938	1.0	0	0	0.0000	0.0000
101939	1.0	0	0	0.0000	0.0000
10194	6.0	18	3	5.8500	5.3492
101940	1.0	0	0	0.0000	0.0000
101941	1.0	0	0	0.0000	0.0000
101942	1.0	0	0	0.0000	0.0000
101943	1.0	0	0	0.0000	0.0000
101944	1.0	1	1	0.2500	0.2708
101945	1.0	1	1	0.3333	0.1111
101946	3.0	0	0	0.0000	0.0000
101947	4.0	0	0	0.0000	0.0000
101948	1.0	1	1	0.5000	0.2500
101949	2.0	0	0	0.0000	0.0000
10195	1.0	0	0	0.0000	0.0000
101950	1.0	5	1	1.2500	0.7292
101951	1.0	1	1	0.2500	0.5208
101952	2.0	1	1	0.3333	0.1111
101953	20.0	17	3	10.8333	8.8611
101954	1.0	0	0	0.0000	0.0000
101955	2.0	3	1	1.5000	0.7500
101956	2.0	0	0	0.0000	0.0000
101957	2.0	0	0	0.0000	0.0000
101958	2.0	0	0	0.0000	0.0000
101959	3.0	3	1	1.5000	2.2500
10196	2.0	0	0	0.0000	0.0000
101960	4.0	3	1	1.5000	1.2500
101961	1.0	0	0	0.0000	0.0000
101962	1.0	1	1	0.3333	0.2778
101963	7.0	4	1	0.6429	1.0954
101964	1.0	0	0	0.0000	0.0000
101965	1.0	0	0	0.0000	0.0000
101966	1.0	0	0	0.0000	0.0000
101967	1.0	0	0	0.0000	0.0000
101968	1.0	0	0	0.0000	0.0000
101969	7.0	9	2	4.5000	2.7500
10197	1.0	3	1	0.7500	0.4375
101970	1.0	0	0	0.0000	0.0000
101971	1.0	0	0	0.0000	0.0000
101972	3.0	15	2	7.0000	5.9000
101973	1.0	0	0	0.0000	0.0000
101974	2.0	7	1	7.0000	7.0000
101975	1.0	0	0	0.0000	0.0000
101976	6.0	0	0	0.0000	0.0000
101977	1.0	16	1	8.0000	4.0000
101978	1.0	14	1	3.5000	0.8750
101979	1.0	0	0	0.0000	0.0000
10198	4.0	29	1	4.8333	7.0083
101980	1.0	1	1	0.5000	0.7500
101981	1.0	0	0	0.0000	0.0000
101982	1.0	0	0	0.0000	0.0000
101983	1.0	1	1	0.5000	0.2500
101984	2.0	9	0	2.2000	1.8733
101985	1.0	18	1	4.5000	9.3750
101986	1.0	0	0	0.0000	0.0000
101987	3.0	1	1	0.1429	0.0728
101988	1.0	0	0	0.0000	0.0000
101989	2.0	3	1	0.6000	0.5533
10199	1.0	0	0	0.0000	0.0000
101990	1.0	0	0	0.0000	0.0000
101991	1.0	0	0	0.0000	0.0000
101992	1.0	0	0	0.0000	0.0000
101993	5.0	4	1	2.0000	2.5000
101994	2.0	0	0	0.0000	0.0000
101995	2.0	3	1	0.5000	0.0833
101996	1.0	1	1	0.3333	0.2778
101997	2.0	0	0	0.0000	0.0000
101998	1.0	0	0	0.0000	0.0000
101999	1.0	0	0	0.0000	0.0000
102	5.0	8	2	3.0000	3.7145
1020	1.0	0	0	0.0000	0.0000
10200	1.0	12	1	6.0000	9.0000
102000	1.0	0	0	0.0000	0.0000
102001	2.0	0	0	0.0000	0.0000
102002	2.0	0	0	0.0000	0.0000
102003	1.0	0	0	0.0000	0.0000
102004	4.0	2	1	1.0000	1.5000
102005	4.0	1	1	0.3333	0.6111
102006	1.0	3	1	0.6000	0.1200
102007	1.0	0	0	0.0000	0.0000
102008	1.0	3	1	0.5000	1.2250
102009	1.0	0	0	0.0000	0.0000
10201	1.0	0	0	0.0000	0.0000
102010	2.0	0	0	0.0000	0.0000
102011	1.0	0	0	0.0000	0.0000
102012	1.0	1	1	0.3333	0.6111
102013	1.0	0	0	0.0000	0.0000
102014	1.0	0	0	0.0000	0.0000
102015	1.0	1	1	0.2500	0.0625
102016	1.0	0	0	0.0000	0.0000
102017	1.0	0	0	0.0000	0.0000
102018	2.0	1	1	0.2500	0.5208
102019	2.0	0	0	0.0000	0.0000
10202	1.0	1	1	0.1667	0.1028
102020	1.0	0	0	0.0000	0.0000
102021	1.0	0	0	0.0000	0.0000
102022	2.0	0	0	0.0000	0.0000
102023	1.0	0	0	0.0000	0.0000
102024	1.0	0	0	0.0000	0.0000
102025	1.0	0	0	0.0000	0.0000
102026	1.0	1	1	0.3333	0.6111
102027	1.0	0	0	0.0000	0.0000
102028	1.0	0	0	0.0000	0.0000
102029	2.0	0	0	0.0000	0.0000
10203	1.0	0	0	0.0000	0.0000
102030	4.0	2	1	0.3667	0.4844
102031	2.0	5	1	1.6667	0.5556
102032	2.0	0	0	0.0000	0.0000
102033	1.0	0	0	0.0000	0.0000
102034	2.0	9	1	3.0000	5.5000
102035	1.0	0	0	0.0000	0.0000
102036	6.0	3	1	0.7500	1.5625
102037	1.0	3	1	1.5000	0.7500
102038	1.0	0	0	0.0000	0.0000
102039	1.0	0	0	0.0000	0.0000
10204	6.0	0	0	0.0000	0.0000
102040	3.0	2	1	0.4000	0.3133
102041	2.0	0	0	0.0000	0.0000
102042	2.0	0	0	0.0000	0.0000
102043	7.0	5	1	1.1944	0.9185
102044	1.0	0	0	0.0000	0.0000
102045	1.0	3	1	1.0000	1.8333
102046	9.0	20	3	7.1833	3.5742
102047	1.0	0	0	0.0000	0.0000
102048	1.0	0	0	0.0000	0.0000
102049	1.0	0	0	0.0000	0.0000
10205	1.0	0	0	0.0000	0.0000
102050	1.0	0	0	0.0000	0.0000
102051	7.0	18	2	10.6667	8.7222
102052	1.0	0	0	0.0000	0.0000
102053	1.0	0	0	0.0000	0.0000
102054	1.0	6	1	6.0000	6.0000
102055	1.0	1	1	1.0000	1.0000
102056	2.0	0	0	0.0000	0.0000
102057	10.0	57	3	14.3000	27.1850
102058	2.0	0	0	0.0000	0.0000
102059	1.0	0	0	0.0000	0.0000
10206	2.0	1	1	0.2500	0.2708
102060	4.0	11	3	4.5000	4.0000
102061	1.0	0	0	0.0000	0.0000
102062	1.0	0	0	0.0000	0.0000
102063	2.0	1	1	0.1667	0.0278
102064	2.0	0	0	0.0000	0.0000
102065	1.0	2	1	0.5000	1.0417
102066	1.0	3	1	0.3333	0.1263
102067	1.0	0	0	0.0000	0.0000
102068	2.0	0	0	0.0000	0.0000
102069	2.0	0	0	0.0000	0.0000
10207	1.0	6	1	2.0000	1.6667
102070	1.0	0	0	0.0000	0.0000
102071	1.0	1	1	0.2500	0.2708
102072	2.0	3	1	0.9000	1.2633
102073	1.0	0	0	0.0000	0.0000
102074	1.0	0	0	0.0000	0.0000
102075	1.0	2	1	1.0000	1.5000
102076	1.0	15	1	5.0000	4.1667
102077	4.0	8	2	2.1333	3.4711
102078	1.0	0	0	0.0000	0.0000
102079	3.0	0	0	0.0000	0.0000
10208	1.0	0	0	0.0000	0.0000
102080	1.0	4	1	1.0000	1.0833
102081	1.0	4	1	1.0000	1.0833
102082	1.0	0	0	0.0000	0.0000
102083	1.0	0	0	0.0000	0.0000
102084	1.0	4	1	0.8000	0.6267
102085	1.0	1	1	0.3333	0.6111
102086	1.0	0	0	0.0000	0.0000
102087	1.0	10	1	5.0000	2.5000
102088	1.0	0	0	0.0000	0.0000
102089	2.0	3	1	1.5000	2.2500
10209	1.0	0	0	0.0000	0.0000
102090	1.0	0	0	0.0000	0.0000
102091	1.0	0	0	0.0000	0.0000
102092	1.0	0	0	0.0000	0.0000
102093	1.0	0	0	0.0000	0.0000
102094	1.0	0	0	0.0000	0.0000
102095	1.0	0	0	0.0000	0.0000
102096	1.0	0	0	0.0000	0.0000
102097	1.0	0	0	0.0000	0.0000
102098	1.0	0	0	0.0000	0.0000
102099	2.0	1	1	0.5000	0.7500
1021	3.0	0	0	0.0000	0.0000
10210	1.0	0	0	0.0000	0.0000
102100	1.0	6	1	1.2000	0.9400
102101	3.0	12	2	2.5214	1.9115
102102	2.0	4	1	1.2500	2.3542
102103	2.0	3	1	0.8667	1.6789
102104	1.0	0	0	0.0000	0.0000
102105	1.0	0	0	0.0000	0.0000
102106	1.0	0	0	0.0000	0.0000
102107	1.0	0	0	0.0000	0.0000
102108	1.0	0	0	0.0000	0.0000
102109	3.0	0	0	0.0000	0.0000
10211	1.0	2	1	0.6667	1.2222
102110	1.0	0	0	0.0000	0.0000
102111	40.0	146	7	38.4056	47.7904
102112	1.0	0	0	0.0000	0.0000
102113	3.0	0	0	0.0000	0.0000
102114	2.0	0	0	0.0000	0.0000
102115	2.0	7	0	1.5000	2.4306
102116	1.0	0	0	0.0000	0.0000
102117	1.0	0	0	0.0000	0.0000
102118	1.0	16	1	2.6667	0.4444
102119	1.0	1	1	1.0000	1.0000
10212	1.0	0	0	0.0000	0.0000
102120	1.0	0	0	0.0000	0.0000
102121	1.0	0	0	0.0000	0.0000
102122	1.0	2	1	0.5000	0.2917
102123	1.0	0	0	0.0000	0.0000
102124	1.0	4	1	2.0000	3.0000
102125	1.0	0	0	0.0000	0.0000
102126	1.0	0	0	0.0000	0.0000
102127	2.0	0	0	0.0000	0.0000
102128	1.0	16	1	5.3333	4.4444
102129	4.0	7	2	2.3333	4.2778
10213	1.0	2	1	0.2857	0.7408
102130	2.0	1	1	0.2500	0.1458
102131	1.0	0	0	0.0000	0.0000
102132	1.0	24	1	12.0000	18.0000
102133	1.0	0	0	0.0000	0.0000
102134	1.0	2	1	1.0000	0.5000
102135	2.0	2	1	1.0000	0.5000
102136	1.0	0	0	0.0000	0.0000
102137	1.0	2	1	0.6667	1.2222
102138	3.0	0	0	0.0000	0.0000
102139	1.0	0	0	0.0000	0.0000
10214	1.0	6	1	0.8571	0.9367
102140	1.0	3	1	0.7500	1.5625
102141	3.0	9	2	1.8000	0.7100
102142	1.0	0	0	0.0000	0.0000
102143	1.0	1	1	0.3333	0.6111
102144	21.0	3	1	3.0000	3.0000
102145	2.0	0	0	0.0000	0.0000
102146	5.0	0	0	0.0000	0.0000
102147	1.0	0	0	0.0000	0.0000
102148	99.0	1161	17	378.6786	527.6005
102149	1.0	1	1	0.2500	0.0625
10215	3.0	40	2	12.5333	5.3178
102150	1.0	0	0	0.0000	0.0000
102151	1.0	0	0	0.0000	0.0000
102152	1.0	0	0	0.0000	0.0000
102153	10.0	43	4	27.3333	34.2778
102154	1.0	1	1	0.5000	0.7500
102155	1.0	0	0	0.0000	0.0000
102156	2.0	1	1	0.1667	0.2417
102157	2.0	1	1	0.3333	0.6111
102158	1.0	0	0	0.0000	0.0000
102159	3.0	7	1	1.8571	1.6510
10216	21.0	503	10	147.3571	195.0629
102160	1.0	0	0	0.0000	0.0000
102161	1.0	0	0	0.0000	0.0000
102162	1.0	0	0	0.0000	0.0000
102163	1.0	0	0	0.0000	0.0000
102164	1.0	0	0	0.0000	0.0000
102165	3.0	0	0	0.0000	0.0000
102166	1.0	0	0	0.0000	0.0000
102167	3.0	0	0	0.0000	0.0000
102168	2.0	3	1	0.3750	0.1004
102169	2.0	2	1	0.5000	0.1250
10217	3.0	0	0	0.0000	0.0000
102170	1.0	0	0	0.0000	0.0000
102171	1.0	0	0	0.0000	0.0000
102172	9.0	358	8	111.6667	209.5833
102173	1.0	0	0	0.0000	0.0000
102174	1.0	1	1	0.1250	0.0156
102175	1.0	0	0	0.0000	0.0000
102176	1.0	219	1	54.7500	59.3125
102177	2.0	1	1	0.1429	0.2276
102178	1.0	0	0	0.0000	0.0000
102179	1.0	9	1	3.0000	5.5000
10218	5.0	8	2	4.0000	6.0000
102180	1.0	0	0	0.0000	0.0000
102181	1.0	0	0	0.0000	0.0000
102182	1.0	0	0	0.0000	0.0000
102183	1.0	0	0	0.0000	0.0000
102184	6.0	2	1	0.6667	0.3111
102185	2.0	0	0	0.0000	0.0000
102186	1.0	0	0	0.0000	0.0000
102187	1.0	6	1	6.0000	6.0000
102188	1.0	0	0	0.0000	0.0000
102189	1.0	2	1	0.3333	0.8167
10219	55.0	340	8	107.8667	61.0428
102190	1.0	1	1	0.1667	0.0278
102191	1.0	1	1	0.5000	0.7500
102192	1.0	0	0	0.0000	0.0000
102193	1.0	0	0	0.0000	0.0000
102194	2.0	2	1	1.0000	0.5000
102195	2.0	0	0	0.0000	0.0000
102196	1.0	2	1	0.6667	1.2222
102197	15.0	44	4	15.2048	7.5646
102198	1.0	1	1	0.3333	0.1111
102199	1.0	0	0	0.0000	0.0000
1022	2.0	0	0	0.0000	0.0000
10220	1.0	0	0	0.0000	0.0000
102200	1.0	0	0	0.0000	0.0000
102201	1.0	0	0	0.0000	0.0000
102202	2.0	0	0	0.0000	0.0000
102203	1.0	0	0	0.0000	0.0000
102204	1.0	0	0	0.0000	0.0000
102205	1.0	0	0	0.0000	0.0000
102206	1.0	0	0	0.0000	0.0000
102207	4.0	2	1	0.6667	0.5556
102208	1.0	0	0	0.0000	0.0000
102209	1.0	0	0	0.0000	0.0000
10221	2.0	3	1	3.0000	3.0000
102210	7.0	2	1	0.5333	1.0678
102211	2.0	0	0	0.0000	0.0000
102212	1.0	1	1	0.3333	0.1111
102213	1.0	0	0	0.0000	0.0000
102214	1.0	0	0	0.0000	0.0000
102215	1.0	1	1	0.2500	0.1458
102216	3.0	17	1	5.5333	10.2344
102217	1.0	0	0	0.0000	0.0000
102218	1.0	0	0	0.0000	0.0000
102219	1.0	0	0	0.0000	0.0000
10222	1.0	0	0	0.0000	0.0000
102220	1.0	2	1	0.6667	0.5556
102221	1.0	0	0	0.0000	0.0000
102222	21.0	12	2	2.0402	1.6343
102223	3.0	2	1	1.0000	1.5000
102224	2.0	11	0	3.6667	4.7222
102225	1.0	1	1	0.1667	0.0611
102226	3.0	0	0	0.0000	0.0000
102227	2.0	0	0	0.0000	0.0000
102228	1.0	0	0	0.0000	0.0000
102229	1.0	0	0	0.0000	0.0000
10223	1.0	0	0	0.0000	0.0000
102230	1.0	0	0	0.0000	0.0000
102231	4.0	4	1	0.6667	0.2444
102232	2.0	0	0	0.0000	0.0000
102233	1.0	4	1	1.0000	0.2500
102234	1.0	0	0	0.0000	0.0000
102235	2.0	0	0	0.0000	0.0000
102236	2.0	3	1	1.5000	0.7500
102237	1.0	0	0	0.0000	0.0000
102238	1.0	0	0	0.0000	0.0000
102239	1.0	0	0	0.0000	0.0000
10224	1.0	13	1	4.3333	1.4444
102240	2.0	0	0	0.0000	0.0000
102241	1.0	0	0	0.0000	0.0000
102242	5.0	0	0	0.0000	0.0000
102243	2.0	0	0	0.0000	0.0000
102244	1.0	0	0	0.0000	0.0000
102245	1.0	1	1	0.5000	0.2500
102246	1.0	0	0	0.0000	0.0000
102247	1.0	1	1	0.2500	0.5208
102248	1.0	0	0	0.0000	0.0000
102249	1.0	0	0	0.0000	0.0000
10225	1.0	1	1	0.5000	0.7500
102250	2.0	0	0	0.0000	0.0000
102251	1.0	0	0	0.0000	0.0000
102252	2.0	0	0	0.0000	0.0000
102253	2.0	0	0	0.0000	0.0000
102254	1.0	0	0	0.0000	0.0000
102255	1.0	0	0	0.0000	0.0000
102256	1.0	1	1	0.2500	0.5208
102257	1.0	0	0	0.0000	0.0000
102258	1.0	0	0	0.0000	0.0000
102259	2.0	1	1	0.5000	0.7500
10226	1.0	0	0	0.0000	0.0000
102260	1.0	0	0	0.0000	0.0000
102261	1.0	0	0	0.0000	0.0000
102262	1.0	0	0	0.0000	0.0000
102263	1.0	0	0	0.0000	0.0000
102264	1.0	0	0	0.0000	0.0000
102265	2.0	0	0	0.0000	0.0000
102266	1.0	1	1	0.5000	0.7500
102267	5.0	3	1	0.5667	0.8161
102268	1.0	0	0	0.0000	0.0000
102269	1.0	0	0	0.0000	0.0000
10227	1.0	1	1	0.3333	0.6111
102270	1.0	0	0	0.0000	0.0000
102271	4.0	0	0	0.0000	0.0000
102272	1.0	0	0	0.0000	0.0000
102273	2.0	0	0	0.0000	0.0000
102274	1.0	0	0	0.0000	0.0000
102275	1.0	0	0	0.0000	0.0000
102276	1.0	0	0	0.0000	0.0000
102277	1.0	0	0	0.0000	0.0000
102278	1.0	0	0	0.0000	0.0000
102279	1.0	0	0	0.0000	0.0000
10228	1.0	1	1	0.3333	0.6111
102280	1.0	0	0	0.0000	0.0000
102281	2.0	3	1	0.9000	1.2633
102282	1.0	0	0	0.0000	0.0000
102283	3.0	2	1	0.4500	0.1025
102284	1.0	0	0	0.0000	0.0000
102285	3.0	0	0	0.0000	0.0000
102286	2.0	1	1	0.1250	0.1522
102287	1.0	2	1	0.6667	0.5556
102288	1.0	0	0	0.0000	0.0000
102289	1.0	0	0	0.0000	0.0000
10229	1.0	0	0	0.0000	0.0000
102290	1.0	0	0	0.0000	0.0000
102291	9.0	13	2	2.6667	1.0194
102292	1.0	0	0	0.0000	0.0000
102293	1.0	0	0	0.0000	0.0000
102294	1.0	11	1	2.7500	1.6042
102295	1.0	1	1	0.2500	0.0625
102296	1.0	0	0	0.0000	0.0000
102297	2.0	0	0	0.0000	0.0000
102298	1.0	0	0	0.0000	0.0000
102299	1.0	7	1	1.7500	1.8958
1023	1.0	0	0	0.0000	0.0000
10230	1.0	1	1	0.2500	0.5208
102300	2.0	10	1	3.3333	6.1111
102301	1.0	0	0	0.0000	0.0000
102302	1.0	0	0	0.0000	0.0000
102303	1.0	0	0	0.0000	0.0000
102304	1.0	3	1	0.7500	1.5625
102305	1.0	0	0	0.0000	0.0000
102306	1.0	0	0	0.0000	0.0000
102307	1.0	0	0	0.0000	0.0000
102308	1.0	2	1	0.4000	0.3133
102309	1.0	0	0	0.0000	0.0000
10231	1.0	0	0	0.0000	0.0000
102310	1.0	1	1	0.2000	0.2567
102311	1.0	0	0	0.0000	0.0000
102312	1.0	0	0	0.0000	0.0000
102313	2.0	0	0	0.0000	0.0000
102314	1.0	0	0	0.0000	0.0000
102315	1.0	0	0	0.0000	0.0000
102316	1.0	0	0	0.0000	0.0000
102317	1.0	0	0	0.0000	0.0000
102318	1.0	0	0	0.0000	0.0000
102319	1.0	0	0	0.0000	0.0000
10232	1.0	1	1	0.2500	0.0625
102320	1.0	0	0	0.0000	0.0000
102321	1.0	0	0	0.0000	0.0000
102322	1.0	0	0	0.0000	0.0000
102323	1.0	0	0	0.0000	0.0000
102324	2.0	0	0	0.0000	0.0000
102325	2.0	1	1	0.3333	0.6111
102326	1.0	1	1	0.5000	0.2500
102327	1.0	0	0	0.0000	0.0000
102328	1.0	0	0	0.0000	0.0000
102329	3.0	0	0	0.0000	0.0000
10233	2.0	2	1	1.0000	0.5000
102330	1.0	0	0	0.0000	0.0000
102331	1.0	0	0	0.0000	0.0000
102332	1.0	1	1	0.3333	0.1111
102333	1.0	0	0	0.0000	0.0000
102334	1.0	0	0	0.0000	0.0000
102335	1.0	0	0	0.0000	0.0000
102336	1.0	0	0	0.0000	0.0000
102337	1.0	0	0	0.0000	0.0000
102338	1.0	0	0	0.0000	0.0000
102339	1.0	0	0	0.0000	0.0000
10234	2.0	5	0	1.0000	2.2833
102340	3.0	6	1	2.0000	0.6667
102341	1.0	0	0	0.0000	0.0000
102342	1.0	0	0	0.0000	0.0000
102343	1.0	0	0	0.0000	0.0000
102344	1.0	0	0	0.0000	0.0000
102345	1.0	0	0	0.0000	0.0000
102346	1.0	0	0	0.0000	0.0000
102347	2.0	4	0	1.1667	1.5139
102348	1.0	0	0	0.0000	0.0000
102349	1.0	0	0	0.0000	0.0000
10235	2.0	1	1	1.0000	1.0000
102350	2.0	0	0	0.0000	0.0000
102351	1.0	0	0	0.0000	0.0000
102352	1.0	0	0	0.0000	0.0000
102353	2.0	1	1	0.2500	0.5208
102354	1.0	0	0	0.0000	0.0000
102355	1.0	0	0	0.0000	0.0000
102356	1.0	0	0	0.0000	0.0000
102357	1.0	0	0	0.0000	0.0000
102358	1.0	0	0	0.0000	0.0000
102359	1.0	0	0	0.0000	0.0000
10236	1.0	3	1	1.0000	0.3333
102360	3.0	5	1	0.8667	0.7233
102361	1.0	0	0	0.0000	0.0000
102362	1.0	0	0	0.0000	0.0000
102363	1.0	0	0	0.0000	0.0000
102364	3.0	2	1	2.0000	2.0000
102365	3.0	0	0	0.0000	0.0000
102366	5.0	0	0	0.0000	0.0000
102367	2.0	1	1	0.2000	0.1567
102368	1.0	0	0	0.0000	0.0000
102369	1.0	0	0	0.0000	0.0000
10237	1.0	0	0	0.0000	0.0000
102370	1.0	3	1	0.6000	0.1200
102371	1.0	0	0	0.0000	0.0000
102372	1.0	2	1	1.0000	0.5000
102373	3.0	0	0	0.0000	0.0000
102374	1.0	6	1	0.2609	0.7133
102375	3.0	22	2	7.7500	13.5208
102376	1.0	0	0	0.0000	0.0000
102377	1.0	7	1	2.3333	4.2778
102378	2.0	0	0	0.0000	0.0000
102379	1.0	0	0	0.0000	0.0000
10238	1.0	1	1	0.2000	0.0900
102380	1.0	3	1	1.0000	0.3333
102381	2.0	3	1	0.2500	0.1633
102382	2.0	1	1	0.3333	0.2778
102383	1.0	0	0	0.0000	0.0000
102384	1.0	2	1	0.5000	0.5417
102385	1.0	0	0	0.0000	0.0000
102386	1.0	0	0	0.0000	0.0000
102387	2.0	0	0	0.0000	0.0000
102388	6.0	9	2	6.7667	6.6401
102389	1.0	1	1	1.0000	1.0000
10239	1.0	0	0	0.0000	0.0000
